-1.8002797365e+00	-1.6425892115e+00	-1.4174150229e+00	7.0556968451e-01	-1.3383605480e+00	-2.1135058403e+00	-7.5801128149e-01	-2.0734910965e+00	-2.7445571423e+00	-4.4617974758e-01	
-1.4163750410e-01	-3.8636529446e-01	-1.9290149212e-01	-1.7617690563e-01	-2.3189415932e+00	-2.4950373173e+00	-9.7710293531e-01	-7.5546365976e-01	-7.2916877270e-01	-8.4906017780e-01	
-1.7144844532e+00	-1.8142292500e+00	-1.4897723198e+00	6.2209308147e-02	-1.2622513771e+00	-2.1798062325e+00	-9.5653557777e-01	-1.8819923401e+00	-2.5879375935e+00	-8.1577956676e-01	
2.0047736168e-01	-1.1777606010e+00	-8.5086941719e-01	-5.5739879608e-03	-2.2427084446e+00	-2.5141885281e+00	-1.3540219069e+00	-1.2424087524e+00	-5.1871311665e-01	1.4680827856e+00	
-2.2823224068e+00	-1.8145834208e+00	-1.3025579453e+00	7.2332948446e-01	-1.2713706493e+00	-2.0596165657e+00	-1.1748014688e+00	-2.0330021381e+00	-2.4016938210e+00	-9.8855936527e-01	
-2.1378821135e-01	-1.7807599306e+00	-7.5360521674e-02	-3.4783163667e-01	-2.2210731506e+00	-2.4853246212e+00	-9.1943937540e-01	-4.9646735191e-02	-8.3852475882e-01	1.0608601570e+00	
-9.3765646219e-02	-1.1656939983e+00	-8.8514316082e-01	-3.9982795715e-01	-2.0854046345e+00	-2.5784626007e+00	-1.2583105564e+00	-6.6737902164e-01	-2.1533328295e-01	1.8846367598e+00	
8.7161630392e-02	-3.5830387473e-01	-1.8509316444e-01	-9.0072274208e-02	-2.2562670708e+00	-2.5180101395e+00	-1.0394531488e+00	-6.0551404953e-02	-5.7157993317e-01	-8.0710172653e-01	
-4.3091058731e-02	-1.3320438862e+00	-8.1563830376e-01	-7.3929357529e-01	-2.1187043190e+00	-2.4760310650e+00	-1.4150241613e+00	-5.7908987999e-01	-1.8508243561e-01	1.4885350466e+00	
2.9735130072e-01	-1.7633832693e+00	-1.6911993921e-01	-5.0265538692e-01	-2.3352570534e+00	-2.4874515533e+00	-9.8564004898e-01	-9.0585625172e-01	-8.9367878437e-01	1.2765207291e+00	
-2.8731954098e-01	-3.7857556343e-01	-2.5573856831e+00	-5.7699221373e-01	-2.2197535038e+00	-2.5211012363e+00	-7.5765317678e-01	-5.6044995785e-01	-2.3198175430e-01	-2.9426211119e-01	
1.7712152004e-01	-1.5172474384e+00	-1.2287108600e-01	-5.3241270781e-01	-2.1582813263e+00	-2.4735679626e+00	-1.0467491150e+00	-2.4244344234e-01	-5.4282069206e-01	1.1547908783e+00	
-2.1583998203e+00	-1.8558344841e+00	-1.6053254604e+00	4.2607864738e-01	-1.2537784576e+00	-2.0812489986e+00	-1.1812636852e+00	-2.8844499588e+00	-2.0807576180e+00	-9.4392311573e-01	
-8.3695426583e-02	-1.3418549299e-01	-2.5780248642e+00	-4.2337188125e-01	-2.2958724499e+00	-2.5206215382e+00	-1.0691233873e+00	-1.3762478828e+00	-6.5671527386e-01	-1.7428505421e-01	
1.6542118788e-01	-2.3783007264e-01	-1.1573736370e-01	-2.4946069717e-01	-2.2923610210e+00	-2.4789581299e+00	-7.8129589558e-01	-9.0301501751e-01	-7.8565502167e-01	-8.5776269436e-01	
3.6976754665e-02	-7.6663708687e-01	-2.2910723686e+00	-7.2360116243e-01	-2.1699681282e+00	-2.5015187263e+00	-1.4588087797e+00	-1.0304617882e+00	-4.8085737228e-01	-1.8892645836e+00	
1.6603621840e-01	-6.5553188324e-01	-2.4001221657e+00	-3.0902177095e-01	-2.3630936146e+00	-2.5241897106e+00	-1.1029518843e+00	-1.1756979227e+00	-2.3715090752e-01	-1.5555374622e+00	
-1.0258063674e-01	-1.4756151438e+00	-9.2524307966e-01	-5.9268635511e-01	-2.1958558559e+00	-2.5331070423e+00	-7.9346078634e-01	-6.9877898693e-01	-8.5498136282e-01	1.4053149223e+00	
-1.7423424721e+00	-1.7029814720e+00	-1.3576734066e+00	4.5074695349e-01	-1.2092577219e+00	-2.1532962322e+00	-1.0266025066e+00	-1.6227511168e+00	-2.4870028496e+00	-4.5834481716e-01	
4.6347498894e-02	-1.1949976683e+00	-1.1388475895e+00	-1.1544048786e-02	-2.1754527092e+00	-2.5573120117e+00	-1.1924434900e+00	-7.7669709921e-01	-1.4459615946e-01	1.3525466919e+00	
-2.6473852992e-01	-4.9608606100e-01	-3.1500518322e-02	-5.2690893412e-01	-2.2315726280e+00	-2.4989724159e+00	-1.0165474415e+00	-4.9383306503e-01	-5.4682075977e-02	-6.8989521265e-01	
-2.7629101276e-01	-3.0458807945e-02	-1.3106948137e-01	-4.5882463455e-03	-2.2091035843e+00	-2.5061559677e+00	-1.0844345093e+00	-6.7936730385e-01	-7.8172940016e-01	-1.1295026541e+00	
-2.2479007244e+00	-1.7077718973e+00	-1.3748546839e+00	3.0821555853e-01	-1.3073246479e+00	-2.1371097565e+00	-1.0015835762e+00	-2.3115162849e+00	-2.4737675190e+00	-1.1356118917e+00	
-2.9422992468e-01	-1.1792832613e-01	1.8712103367e-01	-1.7164695263e-01	-2.2142004967e+00	-2.5145037174e+00	-1.4136596918e+00	-1.3102637529e+00	-2.4353969097e-01	-6.7471158504e-01	
1.7654687166e-02	-6.8495541811e-01	-2.2959418297e+00	-4.7833979130e-02	-2.1596150398e+00	-2.5846412182e+00	-1.4325411320e+00	-5.0780856609e-01	-1.8834698200e-01	-1.4893687963e+00	
-1.9592016935e-02	-1.6707667112e+00	2.1466487646e-01	-2.9817357659e-01	-2.2094228268e+00	-2.5614473820e+00	-9.9190926552e-01	-8.1336140633e-02	-8.5644447803e-01	1.2577488422e+00	
-2.8548124433e-01	-1.0633360147e+00	-1.0877022743e+00	-1.1777758598e-02	-2.3677768707e+00	-2.5785908699e+00	-1.1489428282e+00	-8.8712692261e-02	-3.3859753609e-01	1.6022373438e+00	
-2.0619893074e+00	-1.7035758495e+00	-1.6117855310e+00	3.1027674675e-01	-1.1369897127e+00	-2.1574797630e+00	-1.2530261278e+00	-1.5445792675e+00	-2.6082539558e+00	-1.2392393351e+00	
-1.9136785269e+00	-1.7492892742e+00	-1.3944611549e+00	8.5561536252e-02	-1.2254021168e+00	-2.1058499813e+00	-1.3338855505e+00	-1.9493101835e+00	-2.2494320869e+00	-1.2513153553e+00	
-1.6956056654e-01	-1.0640048981e+00	-7.4429345131e-01	-6.7914950848e-01	-2.1627864838e+00	-2.4571261406e+00	-7.9350596666e-01	-1.6644120216e-01	-5.1506388187e-01	1.7870621681e+00	
1.5770190954e-01	-6.3713729382e-01	-2.2437925339e+00	-8.3104908466e-02	-2.3435196877e+00	-2.4554667473e+00	-1.2928035259e+00	-1.3509249687e+00	-1.9758272171e-01	-2.0979392529e+00	
2.7963346243e-01	-9.6562236547e-01	-2.5111136436e+00	-1.8217915297e-01	-2.1612858772e+00	-2.5466737747e+00	-1.2318936586e+00	-1.1285822392e+00	-9.4775021076e-01	-1.9369889498e+00	
2.4228286743e-01	-6.7448645830e-01	-2.2337675095e+00	-5.6248629093e-01	-2.3316209316e+00	-2.5319101810e+00	-9.2161285877e-01	-1.0298600197e+00	-3.5742998123e-02	-1.8320908546e+00	
-1.7269080877e+00	-1.5018006563e+00	-1.5168235302e+00	5.6826859713e-01	-1.1382129192e+00	-2.1528246403e+00	-1.2186169624e+00	-2.6600518227e+00	-2.5131034851e+00	-5.5108964443e-01	
1.4491203427e-01	-7.0448756218e-01	-2.1142349243e+00	-6.0765075684e-01	-2.0645027161e+00	-2.5628361702e+00	-1.3862202168e+00	-2.0084810257e-01	-1.6146403551e-01	-1.6155347824e+00	
4.0270686150e-02	-2.1843880415e-01	-2.7739846706e+00	-9.9470496178e-02	-2.2572534084e+00	-2.5137734413e+00	-8.2089412212e-01	-2.3486733437e-02	-4.8793512583e-01	1.1421263218e-02	
1.4801990986e-01	-1.5612430573e+00	-1.2085072696e-01	-2.0593196154e-01	-2.3384218216e+00	-2.4778473377e+00	-1.4099475145e+00	-1.3332207203e+00	-3.1469970942e-01	9.0961909294e-01	
3.2151216269e-01	-7.6411783695e-01	-2.2097890377e+00	-2.0000994205e-01	-2.0833926201e+00	-2.5186581612e+00	-7.5117117167e-01	-1.2006258965e-01	-2.2396922112e-01	-1.5773131847e+00	
-3.2043454051e-01	-3.2199043036e-01	-2.9440879822e+00	-6.4992421865e-01	-2.2247509956e+00	-2.5481579304e+00	-8.9006710052e-01	-7.9468941689e-01	-3.6587613821e-01	3.9060020447e-01	
-1.9743463397e-01	-6.2806177139e-01	-2.3470239639e+00	-2.5987267494e-02	-2.2329583168e+00	-2.5692434311e+00	-1.0800561905e+00	-8.5770994425e-01	-7.5137019157e-03	-1.4384379387e+00	
2.8798872232e-01	-1.4400178194e+00	-8.0553275347e-01	-1.0059952736e-01	-2.1819577217e+00	-2.4739212990e+00	-1.4419302940e+00	-6.8578171730e-01	-3.8302469254e-01	1.3985280991e+00	
-1.8232073784e+00	-1.7099933624e+00	-1.4788788557e+00	1.2458638847e-01	-1.3373519182e+00	-2.0996372700e+00	-1.1370873451e+00	-1.9138926268e+00	-2.9935562611e+00	-8.4120273590e-01	
-1.9384644926e-01	-1.4389613271e-01	1.5133777261e-01	-3.8976192474e-02	-2.2902624607e+00	-2.5185275078e+00	-1.4295876026e+00	-8.9706182480e-03	-2.9268866777e-01	-9.8946702480e-01	
-2.3025350571e+00	-1.7705700397e+00	-1.2976026535e+00	4.3212848902e-01	-1.2688664198e+00	-2.0654006004e+00	-1.3839814663e+00	-1.8955116272e+00	-2.4959042072e+00	-9.6285253763e-01	
-2.1433990002e+00	-1.7651759386e+00	-1.4279860258e+00	1.9847449660e-01	-1.3242173195e+00	-2.1291751862e+00	-1.1074978113e+00	-2.1382215023e+00	-2.1405491829e+00	-6.1566507816e-01	
4.2467653751e-02	-5.2306592464e-01	-2.2352528572e+00	-1.4724558592e-01	-2.3387942314e+00	-2.4718246460e+00	-1.1956281662e+00	-1.9286108017e-01	-8.9612138271e-01	-1.7802727222e+00	
2.0455414057e-01	-1.8245216608e+00	-1.3932067156e-01	-6.6711544991e-02	-2.2992801666e+00	-2.4607388973e+00	-8.1978523731e-01	-4.7048068047e-01	-8.7481451035e-01	9.1026616096e-01	
2.1661883593e-01	-6.0808479786e-01	-2.1549162865e+00	-1.4686107635e-02	-2.0830478668e+00	-2.4893016815e+00	-1.3613003492e+00	-8.0792152882e-01	-3.4637355804e-01	-1.9798604250e+00	
-2.0130825043e+00	-1.9531681538e+00	-1.5015498400e+00	3.9591938257e-01	-1.3727068901e+00	-2.1106603146e+00	-7.9898816347e-01	-1.6231746674e+00	-2.4333596230e+00	-9.8717200756e-01	
-1.6253754497e-01	-2.0448789001e-01	-2.5396618843e+00	-6.5129995346e-03	-2.0584938526e+00	-2.5288717747e+00	-1.2964726686e+00	-1.0583865643e+00	-7.9501944780e-01	1.9630855322e-01	
-4.5094847679e-02	-9.0822339058e-01	-2.5127105713e+00	-4.0203061700e-01	-2.1988193989e+00	-2.5543220043e+00	-9.4030874968e-01	-6.2223708630e-01	-3.7952834368e-01	-1.4267263412e+00	
-1.8025867939e+00	-1.6673007011e+00	-1.5798141956e+00	4.0043938160e-01	-1.3503996134e+00	-2.1371490955e+00	-1.0440742970e+00	-2.6914014816e+00	-2.8027303219e+00	-7.7868926525e-01	
-2.0114049315e-01	-6.3595324755e-02	7.8911602497e-02	-2.6304793358e-01	-2.1057870388e+00	-2.5179226398e+00	-1.1568479538e+00	-1.0664284229e+00	-4.3158650398e-02	-1.1697633266e+00	
-6.2846928835e-02	-1.2986510992e+00	-8.7542378902e-01	-3.7483084202e-01	-2.1785609722e+00	-2.5105638504e+00	-1.3918083906e+00	-5.8613830805e-01	-8.7930160761e-01	1.4751445055e+00	
1.4576861262e-01	-1.9143521786e-03	-2.5816266537e+00	-5.0849294662e-01	-2.1149940491e+00	-2.5468499660e+00	-1.3104052544e+00	-3.4411716461e-01	-8.6329483986e-01	8.4123492241e-02	
1.3788181543e-01	-5.4993647337e-01	-2.5120971203e+00	-5.4592132568e-01	-2.1373438835e+00	-2.5595872402e+00	-7.8900206089e-01	-3.1900644302e-02	-4.1632860899e-01	-1.5673910379e+00	
-2.1540015936e-01	-4.0194380283e-01	-2.6031904221e+00	-6.0201072693e-01	-2.3645548820e+00	-2.4545953274e+00	-1.0146501064e+00	-5.5752444267e-01	-7.7725094557e-01	3.2351940870e-01	
1.0319152474e-01	-3.3276388049e-01	-2.6280336380e+00	-1.0192763805e-01	-2.1459844112e+00	-2.4574472904e+00	-1.1409019232e+00	-3.1547725201e-01	-3.0312693119e-01	-1.3213449717e-01	
5.4643392563e-02	-2.0621448755e-01	-7.7588856220e-04	-6.4409482479e-01	-2.3630034924e+00	-2.5383996964e+00	-9.6441376209e-01	-2.8121757507e-01	-3.4479534626e-01	-7.5859874487e-01	
1.9031971693e-02	-1.3384660482e+00	-1.0548024178e+00	-6.3242363930e-01	-2.2273187637e+00	-2.5608863831e+00	-1.3147627115e+00	-3.2737159729e-01	-3.1980055571e-01	2.0724587440e+00	
2.1074330807e-01	-1.7720589638e+00	2.0922639966e-01	-4.6361276507e-01	-2.2840087414e+00	-2.4972817898e+00	-8.1794691086e-01	-7.2757935524e-01	-5.7023775578e-01	6.3369500637e-01	
-2.2167959809e-01	-2.8928476572e-01	-2.5880336761e+00	-4.0483143926e-01	-2.1345477104e+00	-2.5048065186e+00	-1.3097951412e+00	-1.0764786005e+00	-6.1026763916e-01	-4.8360198736e-02	
3.0570805073e-01	-7.8107190132e-01	-2.2935156822e+00	-1.3653755188e-01	-2.3073887825e+00	-2.5708851814e+00	-1.3472743034e+00	-1.0737903118e+00	-5.2562564611e-01	-1.6503515244e+00	
-2.4066108465e-01	-1.6808844805e+00	-2.3389905691e-03	-2.3049128056e-01	-2.2328605652e+00	-2.5473501682e+00	-9.1096925735e-01	-1.1032853127e+00	-5.8013701439e-01	7.2042411566e-01	
